,country,year,life_expectancy,adult_mortality,infant_deaths,under_five_deaths,bmi_male,bmi_female,health_expenditure_percentage,total_expenditure,population,gdp_per_capita,gni,region,sub_region,income_class
198,Czechia,2009,77.08,101.1,1.7,1.8,27.65,26.33,7.25,13.54,20677762,19861.7,18830.0,European region,Eastern Europe,High income
199,Czechia,2008,76.98,104.8,1.9,1.9,27.58,26.32,6.33,12.55,20244449,22804.58,18500.0,European region,Eastern Europe,High income
200,Czechia,2007,76.72,106.4,1.9,1.8,27.51,26.31,5.99,12.4,19817700,18466.55,15850.0,European region,Eastern Europe,High income
201,Czechia,2006,76.52,107.8,2.0,1.9,27.44,26.3,6.16,12.71,19394057,15261.8,14000.0,European region,Eastern Europe,High income
202,Czechia,2005,75.92,113.4,2.1,2.0,27.37,26.29,6.34,12.75,18970215,13430.67,12470.0,European region,Eastern Europe,High income
203,Czechia,2004,75.72,115.4,2.3,2.0,27.3,26.28,6.35,13.14,18544903,11749.85,10250.0,European region,Eastern Europe,High income
204,Czechia,2003,75.17,121.0,2.4,2.4,27.24,26.28,6.52,11.62,18116451,9818.57,8100.0,European region,Eastern Europe,High income
205,Czechia,2002,75.22,119.5,2.4,2.5,27.18,26.28,6.18,12.18,17683897,8060.87,6640.0,European region,Eastern Europe,High income
206,Czechia,2001,75.17,121.6,2.4,2.7,27.12,26.29,5.86,11.84,17245468,6637.04,6350.0,European region,Eastern Europe,High income
207,Czechia,2000,74.97,124.4,2.6,2.8,27.07,26.3,5.7,12.38,16799670,6029.04,6340.0,European region,Eastern Europe,High income
208,Denmark,2015,80.7,66.12,3.1,1.0,26.27,24.56,10.34,15.98,5683483,53254.86,60350.0,European region,Northern Europe,High income
209,Denmark,2014,80.7,68.15,3.1,1.0,26.27,24.56,10.31,15.77,5643475,62548.98,63650.0,European region,Northern Europe,High income
210,Denmark,2013,80.3,71.37,3.0,1.0,26.26,24.56,10.33,15.63,5614932,61191.19,63400.0,European region,Northern Europe,High income
211,Denmark,2012,80.05,73.75,2.8,1.2,26.25,24.56,10.52,15.32,5591572,58507.51,61570.0,European region,Northern Europe,High income
212,Denmark,2011,79.8,77.11,2.9,1.1,26.24,24.56,10.41,15.48,5570572,61753.65,62050.0,European region,Northern Europe,High income
213,Denmark,2010,79.1,82.53,2.8,1.3,26.22,24.56,10.61,15.77,5547683,58041.4,61290.0,European region,Northern Europe,High income
214,Denmark,2009,78.6,84.67,2.8,1.4,26.19,24.55,10.67,15.95,5523095,58163.28,60300.0,European region,Northern Europe,High income
215,Denmark,2008,78.45,86.2,2.7,1.4,26.16,24.55,9.51,15.85,5493621,64322.06,60620.0,European region,Northern Europe,High income
216,Denmark,2007,78.2,91.58,2.9,1.6,26.11,24.54,9.33,15.74,5461438,58487.05,55870.0,European region,Northern Europe,High income
217,Denmark,2006,78.1,91.4,3.0,1.6,26.06,24.53,9.17,15.43,5437272,52027.0,53630.0,European region,Northern Europe,High income
218,Denmark,2005,77.84,89.41,3.1,1.8,26.0,24.52,9.09,14.86,5419432,48799.83,49750.0,European region,Northern Europe,High income
219,Denmark,2004,77.49,94.52,3.1,1.9,25.93,24.51,9.01,14.2,5404523,46511.6,42740.0,European region,Northern Europe,High income
220,Denmark,2003,77.14,96.81,3.3,1.9,25.86,24.49,8.9,13.93,5390574,40458.78,34800.0,European region,Northern Europe,High income
221,Denmark,2002,76.9,99.36,3.3,2.0,25.78,24.48,8.7,13.71,5375931,33228.69,30870.0,European region,Northern Europe,High income
222,Denmark,2001,76.79,98.69,3.4,2.0,25.69,24.47,8.45,13.34,5358783,30751.65,31430.0,European region,Northern Europe,High income
223,Denmark,2000,76.59,99.75,3.5,2.0,25.61,24.45,8.1,12.78,5339616,30743.55,32560.0,European region,Northern Europe,High income
224,Estonia,2015,77.59,116.2,1.5,1.7,27.04,26.02,6.64,12.51,1315407,17402.04,18540.0,European region,Northern Europe,High income
225,Estonia,2014,77.03,123.8,1.7,2.0,26.97,26.0,6.36,12.55,1314545,20261.07,18880.0,European region,Northern Europe,High income
226,Estonia,2013,77.14,121.9,1.6,1.9,26.91,25.97,6.28,12.17,1317997,19056.0,18120.0,European region,Northern Europe,High income
227,Estonia,2012,76.33,133.6,2.0,2.3,26.84,25.95,6.1,11.67,1322696,17403.21,16740.0,European region,Northern Europe,High income
228,Estonia,2011,76.23,136.5,2.0,2.2,26.78,25.92,6.08,12.04,1327439,17487.8,15830.0,European region,Northern Europe,High income
229,Estonia,2010,75.43,134.5,2.1,2.6,26.71,25.9,6.59,12.02,1331475,14663.04,14580.0,European region,Northern Europe,High income
230,Estonia,2009,74.82,153.1,2.4,2.6,26.64,25.87,6.84,11.4,1334515,14711.74,14570.0,European region,Northern Europe,High income
231,Estonia,2008,73.77,163.5,2.7,2.8,26.56,25.84,5.96,11.42,1337090,18204.97,15190.0,European region,Northern Europe,High income
232,Estonia,2007,72.81,184.7,2.8,3.0,26.47,25.8,5.18,11.49,1340680,16744.58,13430.0,European region,Northern Europe,High income
233,Estonia,2006,72.69,183.5,3.1,3.3,26.38,25.76,4.97,11.06,1346810,12639.4,11500.0,European region,Northern Europe,High income
234,Estonia,2005,72.57,185.7,3.3,3.6,26.28,25.71,5.3,11.58,1354775,10412.64,9730.0,European region,Northern Europe,High income
235,Estonia,2004,71.91,193.6,3.8,4.0,26.18,25.66,5.34,11.52,1362550,8914.1,7500.0,European region,Northern Europe,High income
236,Estonia,2003,71.32,198.9,4.1,4.3,26.07,25.6,5.14,11.08,1370720,7203.52,5730.0,European region,Northern Europe,High income
237,Estonia,2002,70.9,212.0,4.5,4.8,25.96,25.54,4.7,9.98,1379350,5341.63,4620.0,European region,Northern Europe,High income
238,Estonia,2001,70.26,224.0,4.8,5.3,25.85,25.48,4.78,10.66,1388115,4505.86,4310.0,European region,Northern Europe,High income
239,Estonia,2000,70.42,213.1,5.3,5.7,25.74,25.42,5.17,10.78,1396985,4070.61,4170.0,European region,Northern Europe,High income
240,Finland,2015,81.48,69.32,1.8,0.6,26.55,25.68,9.65,13.41,5479531,42801.91,47170.0,European region,Northern Europe,High income
241,Finland,2014,81.18,72.75,1.7,0.8,26.56,25.68,9.78,13.59,5461512,50327.24,49410.0,European region,Northern Europe,High income
242,Finland,2013,80.98,77.15,1.8,1.0,26.57,25.68,9.81,13.71,5438972,49892.22,49510.0,European region,Northern Europe,High income
243,Finland,2012,80.63,79.93,1.9,1.0,26.58,25.68,9.59,13.8,5413971,47708.06,48990.0,European region,Northern Europe,High income
244,Finland,2011,80.47,83.72,2.0,0.8,26.59,25.67,9.22,13.61,5388272,51148.93,50260.0,European region,Northern Europe,High income
245,Finland,2010,79.87,87.74,2.2,0.6,26.59,25.67,9.14,13.32,5363352,46505.3,49740.0,European region,Northern Europe,High income
246,Finland,2009,79.72,90.52,2.4,0.6,26.58,25.67,9.16,13.38,5338871,47481.48,48950.0,European region,Northern Europe,High income
247,Finland,2008,79.57,93.93,2.5,0.6,26.57,25.66,8.34,13.74,5313399,53772.79,50160.0,European region,Northern Europe,High income
248,Finland,2007,79.26,96.27,2.6,0.7,26.56,25.65,8.08,13.65,5288720,48476.39,46190.0,European region,Northern Europe,High income
249,Finland,2006,79.21,95.76,2.7,0.8,26.54,25.63,8.28,13.57,5266268,41222.6,42840.0,European region,Northern Europe,High income
250,Finland,2005,78.82,100.1,2.8,0.9,26.52,25.62,8.29,13.16,5246096,39054.85,40230.0,European region,Northern Europe,High income
251,Finland,2004,78.71,99.56,2.6,1.0,26.49,25.6,8.06,12.77,5228172,37772.18,35380.0,European region,Northern Europe,High income
252,Finland,2003,78.37,97.01,2.7,1.3,26.45,25.58,7.94,12.44,5213014,32927.68,28800.0,European region,Northern Europe,High income
253,Finland,2002,78.12,97.59,2.7,1.4,26.41,25.56,7.63,12.09,5200598,26997.75,25620.0,European region,Northern Europe,High income
254,Finland,2001,77.97,99.4,2.7,1.5,26.37,25.52,7.25,11.69,5188008,24967.79,25850.0,European region,Northern Europe,High income
255,Finland,2000,77.47,104.3,2.6,1.6,26.32,25.49,7.09,11.2,5176209,24345.91,26480.0,European region,Northern Europe,High income
256,France,2015,82.32,74.41,2.4,1.7,26.06,24.34,11.45,14.58,66548272,36652.92,41130.0,European region,Western Europe,High income
257,France,2014,82.72,73.79,2.3,1.6,26.04,24.38,11.54,14.2,66312067,43068.55,43350.0,European region,Western Europe,High income
258,France,2013,82.22,76.88,2.3,1.8,26.02,24.41,11.4,14.01,66002289,42602.72,43820.0,European region,Western Europe,High income
