,country,year,life_expectancy,adult_mortality,infant_deaths,under_five_deaths,bmi_male,bmi_female,health_expenditure_percentage,total_expenditure,population,gdp_per_capita,gni,region,sub_region,income_class
372,Jamaica,2011,73.09,136.1,12.9,5.2,25.35,29.05,5.24,9.53,2746169,5259.93,4700.0,American region,Caribbean,Upper-middle income
373,Jamaica,2010,72.62,113.7,13.5,5.3,25.22,28.89,5.3,9.03,2733896,4835.79,4490.0,American region,Caribbean,Upper-middle income
374,Jamaica,2009,72.12,149.0,13.6,5.4,25.09,28.73,5.15,7.45,2722401,4452.12,4420.0,American region,Caribbean,Upper-middle income
375,Jamaica,2008,71.61,179.8,13.8,5.5,24.97,28.57,5.61,8.36,2711373,5056.26,4660.0,American region,Caribbean,Upper-middle income
376,Jamaica,2007,71.42,198.3,14.2,5.6,24.84,28.41,5.32,8.23,2701221,4738.45,4400.0,American region,Caribbean,Upper-middle income
377,Jamaica,2006,71.2,114.0,14.5,5.6,24.71,28.25,4.21,6.26,2689660,4435.57,4170.0,American region,Caribbean,Upper-middle income
378,Jamaica,2005,71.04,162.1,14.8,5.8,24.59,28.08,4.55,7.43,2676863,4200.39,3870.0,American region,Caribbean,Upper-middle income
379,Jamaica,2004,70.86,118.8,15.3,5.4,24.46,27.92,4.8,7.65,2664024,3819.28,3730.0,American region,Caribbean,Upper-middle income
380,Jamaica,2003,70.81,126.0,15.7,5.2,24.33,27.75,4.22,6.14,2651027,3557.2,3500.0,American region,Caribbean,Upper-middle income
381,Jamaica,2002,70.89,133.9,16.2,5.2,24.21,27.59,4.75,8.67,2638244,3683.89,3320.0,American region,Caribbean,Upper-middle income
382,Jamaica,2001,70.76,145.8,16.8,5.3,24.08,27.42,5.16,8.2,2625405,3502.21,3300.0,American region,Caribbean,Upper-middle income
383,Jamaica,2000,70.94,144.0,17.1,5.4,23.96,27.25,5.64,11.84,2612205,3447.3,3300.0,American region,Caribbean,Upper-middle income
384,Kazakhstan,2015,71.97,177.6,5.5,6.4,26.39,26.63,3.04,8.39,17542806,10510.77,11040.0,Asian region,Central Asia,Upper-middle income
385,Kazakhstan,2014,71.44,185.0,6.4,6.9,26.3,26.6,2.97,10.03,17288285,12807.26,11720.0,Asian region,Central Asia,Upper-middle income
386,Kazakhstan,2013,70.62,197.8,7.3,7.1,26.21,26.56,2.66,9.32,17035551,13890.63,11490.0,Asian region,Central Asia,Upper-middle income
387,Kazakhstan,2012,69.52,212.1,8.6,7.6,26.12,26.53,3.04,9.45,16792090,12386.7,9640.0,Asian region,Central Asia,Upper-middle income
388,Kazakhstan,2011,68.69,219.5,9.9,8.0,26.03,26.5,2.6,8.68,16557202,11634.0,8030.0,Asian region,Central Asia,Upper-middle income
389,Kazakhstan,2010,68.45,230.5,10.8,9.1,25.95,26.47,2.74,8.21,16321872,9070.49,7210.0,Asian region,Central Asia,Upper-middle income
390,Kazakhstan,2009,68.39,228.4,11.4,10.4,25.86,26.44,3.5,11.32,16092822,7165.22,6580.0,Asian region,Central Asia,Upper-middle income
391,Kazakhstan,2008,67.11,251.9,12.1,11.7,25.78,26.42,3.05,8.37,15776938,8458.02,5870.0,Asian region,Central Asia,Upper-middle income
392,Kazakhstan,2007,66.34,280.4,12.8,12.9,25.7,26.39,2.7,7.56,15484192,6771.42,4740.0,Asian region,Central Asia,Upper-middle income
393,Kazakhstan,2006,66.15,287.4,14.2,13.7,25.62,26.37,3.4,11.69,15308085,5291.57,3670.0,Asian region,Central Asia,Upper-middle income
394,Kazakhstan,2005,65.86,289.2,15.3,14.6,25.54,26.35,3.9,11.51,15147029,3771.28,2780.0,Asian region,Central Asia,Upper-middle income
395,Kazakhstan,2004,66.06,285.5,16.6,15.6,25.47,26.32,3.98,10.91,15012984,2874.29,2180.0,Asian region,Central Asia,Upper-middle income
396,Kazakhstan,2003,65.74,284.3,18.0,16.6,25.4,26.3,3.72,9.56,14909019,2068.12,1720.0,Asian region,Central Asia,Upper-middle income
397,Kazakhstan,2002,65.95,277.6,18.9,18.5,25.34,26.28,3.61,9.42,14858948,1658.03,1450.0,Asian region,Central Asia,Upper-middle income
398,Kazakhstan,2001,65.76,280.9,20.0,20.3,25.27,26.25,3.47,8.41,14858335,1490.93,1290.0,Asian region,Central Asia,Upper-middle income
399,Kazakhstan,2000,65.45,280.7,20.9,22.5,25.21,26.22,4.16,9.25,14883626,1229.0,1220.0,Asian region,Central Asia,Upper-middle income
400,Lao People's Democratic Republic,2015,72.95,193.5,29.6,38.0,22.67,23.09,4.72,14.2,10405832,6838.94,6480.0,Asian region,Southeast Asia,Upper-middle income
401,Lao People's Democratic Republic,2014,72.87,197.3,30.1,39.9,22.54,22.97,4.8,14.48,10282115,6533.67,6240.0,Asian region,Southeast Asia,Upper-middle income
402,Lao People's Democratic Republic,2013,72.71,202.5,30.7,41.2,22.42,22.85,4.92,15.7,10157051,6171.3,5940.0,Asian region,Southeast Asia,Upper-middle income
403,Lao People's Democratic Republic,2012,72.51,206.7,31.4,42.9,22.29,22.73,5.05,13.74,10030882,6049.47,5710.0,Asian region,Southeast Asia,Upper-middle income
404,Lao People's Democratic Republic,2011,72.22,211.6,32.1,45.8,22.17,22.6,5.04,17.09,9903737,5859.38,5460.0,Asian region,Southeast Asia,Upper-middle income
405,Lao People's Democratic Republic,2010,72.09,218.6,32.8,47.0,22.05,22.48,4.92,15.93,9775755,5509.57,5260.0,Asian region,Southeast Asia,Upper-middle income
406,Lao People's Democratic Republic,2009,71.87,225.4,33.5,48.5,21.93,22.36,4.76,14.34,9648061,5002.15,4860.0,Asian region,Southeast Asia,Upper-middle income
407,Lao People's Democratic Republic,2008,71.66,231.6,34.2,50.1,21.81,22.24,4.56,11.6,9522948,5053.33,4700.0,Asian region,Southeast Asia,Upper-middle income
408,Lao People's Democratic Republic,2007,71.37,237.4,35.1,61.9,21.69,22.12,4.09,10.35,9402206,4676.08,4380.0,Asian region,Southeast Asia,Upper-middle income
409,Lao People's Democratic Republic,2006,71.17,244.4,35.8,59.6,21.58,22.0,3.99,8.67,9284168,4080.05,3590.0,Asian region,Southeast Asia,Upper-middle income
410,Lao People's Democratic Republic,2005,70.88,250.0,36.5,64.4,21.46,21.88,4.35,9.2,9164768,3903.82,3000.0,Asian region,Southeast Asia,Upper-middle income
411,Lao People's Democratic Republic,2004,70.33,256.4,37.3,70.9,21.35,21.77,4.29,6.72,9043127,2468.44,2520.0,Asian region,Southeast Asia,Upper-middle income
412,Lao People's Democratic Republic,2003,70.26,263.2,38.0,71.7,21.25,21.65,4.39,6.1,8919852,2399.5,2600.0,Asian region,Southeast Asia,Upper-middle income
413,Lao People's Democratic Republic,2002,69.92,270.3,38.8,68.5,21.14,21.54,4.99,10.6,8795101,3085.52,2850.0,Asian region,Southeast Asia,Upper-middle income
414,Lao People's Democratic Republic,2001,69.64,280.1,39.4,69.0,21.04,21.42,4.88,10.83,8669040,2953.25,2700.0,Asian region,Southeast Asia,Upper-middle income
415,Lao People's Democratic Republic,2000,69.42,286.5,40.0,72.6,20.94,21.31,4.88,11.77,8540791,2845.85,2650.0,Asian region,Southeast Asia,Upper-middle income
416,Lebanon,2015,79.23,79.56,4.7,3.2,28.01,27.58,7.42,12.66,6398940,7802.75,7360.0,Asian region,Western Asia (Middle East),Upper-middle income
417,Lebanon,2014,78.97,82.31,5.0,3.2,27.9,27.51,7.52,12.39,6274342,7665.38,7440.0,Asian region,Western Asia (Middle East),Upper-middle income
418,Lebanon,2013,78.76,82.01,5.2,3.5,27.79,27.45,7.07,10.79,5678851,8255.21,7880.0,Asian region,Western Asia (Middle East),Upper-middle income
419,Lebanon,2012,78.63,81.17,5.5,3.3,27.68,27.38,7.0,10.08,5178337,8500.18,8000.0,Asian region,Western Asia (Middle East),Upper-middle income
420,Lebanon,2011,78.4,81.0,5.8,3.7,27.57,27.31,8.18,12.4,5045056,7914.11,7720.0,Asian region,Western Asia (Middle East),Upper-middle income
421,Lebanon,2010,78.16,81.2,6.0,3.7,27.46,27.25,7.44,10.29,4995800,7695.25,7340.0,Asian region,Western Asia (Middle East),Upper-middle income
422,Lebanon,2009,77.89,81.99,6.3,4.2,27.35,27.19,7.01,8.34,4951135,7149.79,6620.0,Asian region,Western Asia (Middle East),Upper-middle income
423,Lebanon,2008,77.58,84.31,6.6,4.6,27.24,27.12,7.82,8.96,4887613,5957.7,5860.0,Asian region,Western Asia (Middle East),Upper-middle income
424,Lebanon,2007,77.08,83.39,7.0,5.1,27.14,27.06,8.56,9.98,4809608,5162.03,5320.0,Asian region,Western Asia (Middle East),Upper-middle income
425,Lebanon,2006,76.08,93.05,7.7,5.8,27.04,27.01,8.66,9.83,4719864,4665.96,4870.0,Asian region,Western Asia (Middle East),Upper-middle income
426,Lebanon,2005,76.27,85.04,8.4,6.4,26.94,26.95,7.55,9.23,4643044,4630.01,4910.0,Asian region,Western Asia (Middle East),Upper-middle income
427,Lebanon,2004,75.98,84.71,9.0,6.7,26.84,26.89,8.0,8.92,4574797,4625.3,4700.0,Asian region,Western Asia (Middle East),Upper-middle income
428,Lebanon,2003,75.59,86.98,9.7,7.1,26.74,26.83,8.67,8.07,4504807,4458.11,3670.0,Asian region,Western Asia (Middle East),Upper-middle income
429,Lebanon,2002,75.06,88.47,10.4,7.4,26.64,26.77,9.28,8.29,4446666,4307.1,3940.0,Asian region,Western Asia (Middle East),Upper-middle income
430,Lebanon,2001,74.36,92.12,11.0,7.9,26.55,26.7,10.56,8.87,4389200,4021.18,4040.0,Asian region,Western Asia (Middle East),Upper-middle income
431,Lebanon,2000,73.93,97.04,11.9,8.3,26.45,26.63,10.83,7.54,4320642,3994.86,4090.0,Asian region,Western Asia (Middle East),Upper-middle income
432,Libya,2015,71.7,163.5,7.1,6.4,26.98,29.49,2.71,5.7,6192235,7867.51,8370.0,African region,Northern Africa,Upper-middle income
433,Libya,2014,71.51,161.5,7.2,6.6,26.9,29.41,2.77,5.44,6097764,9408.75,9130.0,African region,Northern Africa,Upper-middle income
434,Libya,2013,72.34,132.9,7.7,6.7,26.83,29.33,2.84,5.23,5985221,12589.53,11960.0,African region,Northern Africa,Upper-middle income
435,Libya,2012,72.25,136.2,7.9,7.0,26.75,29.26,2.9,5.07,5869870,15765.42,13310.0,African region,Northern Africa,Upper-middle income
436,Libya,2011,70.07,168.1,8.4,8.9,26.68,29.18,4.02,6.42,6188132,7784.14,6080.0,African region,Northern Africa,Upper-middle income
437,Libya,2010,72.37,129.4,8.8,7.5,26.61,29.11,3.28,4.33,6491988,11611.36,11550.0,African region,Northern Africa,Upper-middle income
438,Libya,2009,72.36,130.0,9.3,8.2,26.54,29.04,3.58,4.09,6360191,9560.81,11140.0,African region,Northern Africa,Upper-middle income
439,Libya,2008,72.27,131.5,9.9,8.7,26.47,28.97,2.24,3.7,6228370,13921.9,12020.0,African region,Northern Africa,Upper-middle income
440,Libya,2007,71.86,132.7,10.7,9.2,26.4,28.9,2.42,4.81,6097177,11158.11,10500.0,African region,Northern Africa,Upper-middle income
441,Libya,2006,71.72,130.8,11.4,9.9,26.34,28.83,2.3,5.28,5973369,10060.36,8540.0,African region,Northern Africa,Upper-middle income
442,Libya,2005,71.59,131.5,12.3,10.5,26.28,28.77,2.52,5.78,5837986,8108.05,6760.0,African region,Northern Africa,Upper-middle income
443,Libya,2004,71.49,131.7,12.9,11.1,26.23,28.7,3.38,5.42,5687563,5823.64,5150.0,African region,Northern Africa,Upper-middle income
444,Libya,2003,71.13,131.6,13.4,11.9,26.17,28.63,3.97,6.31,5542641,4738.83,5160.0,African region,Northern Africa,Upper-middle income
445,Libya,2002,71.0,131.0,13.9,12.3,26.1,28.56,4.74,7.76,5405326,3789.21,5190.0,African region,Northern Africa,Upper-middle income
446,Libya,2001,70.86,130.3,14.3,12.7,26.04,28.49,3.93,5.78,5275916,6465.62,6130.0,African region,Northern Africa,Upper-middle income
447,Libya,2000,70.68,129.9,14.7,13.1,25.98,28.41,3.32,6.04,5154790,7424.35,5930.0,African region,Northern Africa,Upper-middle income
448,Malaysia,2015,75.09,140.0,4.0,3.6,25.29,26.18,3.82,8.23,31068833,9699.6,10350.0,Asian region,Southeast Asia,Upper-middle income
449,Malaysia,2014,75.15,133.1,3.7,3.5,25.19,26.06,3.71,7.82,30606459,11045.58,10840.0,Asian region,Southeast Asia,Upper-middle income
450,Malaysia,2013,75.04,131.5,3.7,3.5,25.08,25.93,3.51,6.82,30134807,10727.67,10590.0,Asian region,Southeast Asia,Upper-middle income
451,Malaysia,2012,74.94,130.3,3.7,3.5,24.97,25.81,3.46,6.54,29660212,10601.51,9980.0,Asian region,Southeast Asia,Upper-middle income
452,Malaysia,2011,74.75,132.8,3.8,3.6,24.87,25.68,3.31,6.52,29184133,10209.37,8890.0,Asian region,Southeast Asia,Upper-middle income
453,Malaysia,2010,74.44,134.1,3.9,3.6,24.76,25.55,3.16,6.31,28717731,8880.15,8130.0,Asian region,Southeast Asia,Upper-middle income
454,Malaysia,2009,74.23,134.0,3.9,3.7,24.65,25.43,3.26,5.87,28217204,7167.88,7500.0,Asian region,Southeast Asia,Upper-middle income
455,Malaysia,2008,74.25,131.2,4.0,3.7,24.55,25.31,3.01,5.93,27664296,8343.3,7420.0,Asian region,Southeast Asia,Upper-middle income
456,Malaysia,2007,74.21,127.9,4.2,3.7,24.44,25.18,3.07,6.28,27092604,7144.0,6560.0,Asian region,Southeast Asia,Upper-middle income
457,Malaysia,2006,74.16,129.3,4.2,3.8,24.33,25.06,3.11,6.55,26509413,6137.15,5790.0,Asian region,Southeast Asia,Upper-middle income
458,Malaysia,2005,74.1,130.8,4.2,3.8,24.21,24.94,2.79,5.55,25923536,5536.84,5240.0,Asian region,Southeast Asia,Upper-middle income
459,Malaysia,2004,73.9,132.4,4.4,4.0,24.1,24.81,2.86,5.63,25333247,4924.34,4720.0,Asian region,Southeast Asia,Upper-middle income
460,Malaysia,2003,73.8,134.2,4.6,4.2,23.98,24.69,2.92,5.41,24739411,4454.53,4170.0,Asian region,Southeast Asia,Upper-middle income
461,Malaysia,2002,73.56,132.3,4.6,4.3,23.86,24.56,2.67,5.04,24142445,4177.1,3810.0,Asian region,Southeast Asia,Upper-middle income
462,Malaysia,2001,73.34,136.3,4.8,4.7,23.74,24.42,2.68,4.79,23542517,3941.12,3570.0,Asian region,Southeast Asia,Upper-middle income
463,Malaysia,2000,72.78,142.4,5.2,5.0,23.61,24.29,2.51,4.58,22945150,4087.56,3490.0,Asian region,Southeast Asia,Upper-middle income
464,Maldives,2015,79.69,73.52,5.1,3.7,24.68,26.41,8.73,18.45,435582,9480.43,8210.0,Asian region,South Asia,Upper-middle income
465,Maldives,2014,79.42,75.77,5.3,4.0,24.52,26.27,7.91,16.86,416738,8872.13,7710.0,Asian region,South Asia,Upper-middle income
466,Maldives,2013,79.06,79.01,5.5,4.1,24.37,26.12,8.16,15.93,400728,8222.56,7050.0,Asian region,South Asia,Upper-middle income
467,Maldives,2012,78.68,82.32,6.0,4.5,24.21,25.97,8.67,14.14,387539,7447.42,6800.0,Asian region,South Asia,Upper-middle income
468,Maldives,2011,78.12,85.4,6.8,5.0,24.05,25.82,7.92,11.76,374440,7409.33,6710.0,Asian region,South Asia,Upper-middle income
469,Maldives,2010,77.66,87.11,7.2,5.3,23.89,25.67,8.49,13.54,361575,7158.06,6000.0,Asian region,South Asia,Upper-middle income
470,Maldives,2009,77.07,89.41,8.2,5.8,23.73,25.51,10.09,15.74,349037,6719.33,5490.0,Asian region,South Asia,Upper-middle income
471,Maldives,2008,76.54,91.5,9.3,6.3,23.58,25.36,11.47,17.99,336883,6743.13,5500.0,Asian region,South Asia,Upper-middle income
472,Maldives,2007,75.69,95.32,10.3,6.8,23.43,25.22,8.31,11.25,325126,5746.64,4570.0,Asian region,South Asia,Upper-middle income
473,Maldives,2006,75.13,99.2,11.8,7.6,23.28,25.07,8.05,8.45,314401,5010.16,4710.0,Asian region,South Asia,Upper-middle income
474,Maldives,2005,74.75,106.9,13.3,9.2,23.13,24.93,8.83,7.65,307018,3789.23,3660.0,Asian region,South Asia,Upper-middle income
475,Maldives,2004,73.54,122.7,15.6,12.9,22.99,24.79,7.48,9.6,302135,4060.53,3890.0,Asian region,South Asia,Upper-middle income
476,Maldives,2003,74.06,126.7,17.7,12.0,22.85,24.65,6.78,8.14,297226,3539.8,3470.0,Asian region,South Asia,Upper-middle income
477,Maldives,2002,73.29,134.9,20.4,16.9,22.72,24.52,8.78,8.62,292284,3069.04,2650.0,Asian region,South Asia,Upper-middle income
478,Maldives,2001,72.18,143.7,23.1,16.2,22.6,24.39,8.21,9.03,287324,3028.05,2240.0,Asian region,South Asia,Upper-middle income
479,Maldives,2000,70.88,149.2,25.3,19.6,22.48,24.26,7.74,8.83,282507,2209.99,2050.0,Asian region,South Asia,Upper-middle income
480,Mauritius,2015,74.35,147.4,8.8,5.5,24.64,26.01,5.55,9.46,1262879,9507.87,10410.0,African region,East Africa,Upper-middle income
481,Mauritius,2014,74.19,147.4,9.3,5.5,24.6,25.95,5.38,10.53,1261208,10366.36,10460.0,African region,East Africa,Upper-middle income
482,Mauritius,2013,74.02,148.9,9.2,5.8,24.57,25.89,4.62,8.01,1258927,9764.64,10090.0,African region,East Africa,Upper-middle income
483,Mauritius,2012,73.86,150.4,9.3,5.9,24.53,25.84,4.22,8.32,1255882,9291.24,9550.0,African region,East Africa,Upper-middle income
484,Mauritius,2011,73.27,152.9,9.2,6.2,24.5,25.78,4.25,7.36,1252404,9197.04,8400.0,African region,East Africa,Upper-middle income
485,Mauritius,2010,72.97,155.4,9.1,6.4,24.47,25.73,4.52,8.3,1250400,8000.38,8150.0,African region,East Africa,Upper-middle income
486,Mauritius,2009,72.88,157.6,9.4,6.5,24.44,25.68,4.17,6.28,1247429,7318.13,7830.0,African region,East Africa,Upper-middle income
487,Mauritius,2008,72.57,159.2,9.6,6.8,24.4,25.63,3.94,6.12,1244121,8030.05,7480.0,African region,East Africa,Upper-middle income
488,Mauritius,2007,72.57,160.7,9.8,6.6,24.36,25.57,3.52,6.84,1239630,6574.66,6580.0,African region,East Africa,Upper-middle income
489,Mauritius,2006,72.43,162.0,10.0,6.2,24.32,25.52,3.61,7.3,1233996,5695.98,6050.0,African region,East Africa,Upper-middle income
490,Mauritius,2005,72.43,164.0,10.0,6.0,24.28,25.47,3.52,7.36,1228254,5354.03,5670.0,African region,East Africa,Upper-middle income
491,Mauritius,2004,72.27,166.3,9.9,5.9,24.23,25.42,3.32,7.99,1221003,5460.61,5240.0,African region,East Africa,Upper-middle income
492,Mauritius,2003,72.12,168.7,9.9,6.1,24.18,25.36,3.18,7.12,1213370,4858.27,4470.0,African region,East Africa,Upper-middle income
493,Mauritius,2002,71.97,171.1,10.3,6.1,24.13,25.3,3.19,7.25,1204621,4073.06,4010.0,African region,East Africa,Upper-middle income
494,Mauritius,2001,71.77,173.3,11.2,6.2,24.07,25.24,2.92,7.02,1196287,3908.56,4030.0,African region,East Africa,Upper-middle income
495,Mauritius,2000,71.66,176.4,12.3,6.6,24.01,25.17,2.86,6.88,1186873,3981.98,3960.0,African region,East Africa,Upper-middle income
496,Mexico,2015,74.68,127.9,7.5,7.2,27.57,28.51,5.72,10.86,120149897,10098.17,10580.0,American region,North America,Upper-middle income
497,Mexico,2014,74.8,128.7,7.7,7.9,27.5,28.44,5.55,10.35,118755887,11490.02,10950.0,American region,North America,Upper-middle income
498,Mexico,2013,74.74,127.5,7.6,8.0,27.43,28.36,5.81,11.24,117290686,11317.49,10710.0,American region,North America,Upper-middle income
499,Mexico,2012,74.57,131.4,7.8,8.4,27.36,28.28,5.67,10.66,115755909,10842.73,10500.0,American region,North America,Upper-middle income
500,Mexico,2011,74.36,132.8,8.0,8.7,27.3,28.2,5.52,10.51,114150481,10766.61,9760.0,American region,North America,Upper-middle income
501,Mexico,2010,74.19,135.3,8.2,9.3,27.23,28.12,5.74,10.41,112532401,9823.16,9470.0,American region,North America,Upper-middle income
502,Mexico,2009,74.12,137.0,8.3,9.4,27.16,28.04,6.13,10.29,111049428,8495.65,9230.0,American region,North America,Upper-middle income
503,Mexico,2008,74.15,133.7,8.2,10.0,27.09,27.96,5.7,9.43,109684489,10589.95,10260.0,American region,North America,Upper-middle income
504,Mexico,2007,74.24,128.6,8.3,10.7,27.02,27.89,5.77,10.71,108302973,10178.44,9720.0,American region,North America,Upper-middle income
505,Mexico,2006,74.33,130.2,8.4,11.3,26.95,27.81,5.66,10.73,106886790,9545.29,9140.0,American region,North America,Upper-middle income
506,Mexico,2005,74.38,132.4,8.8,11.7,26.88,27.73,5.84,11.14,105442402,8702.11,8490.0,American region,North America,Upper-middle income
507,Mexico,2004,74.37,131.2,9.5,12.3,26.8,27.64,5.95,12.07,103945813,7883.52,8240.0,American region,North America,Upper-middle income
508,Mexico,2003,74.27,135.3,10.2,12.6,26.72,27.55,5.81,10.69,102429341,7473.93,7780.0,American region,North America,Upper-middle income
509,Mexico,2002,74.11,135.9,11.2,12.8,26.64,27.45,5.07,10.43,100917081,8032.99,7490.0,American region,North America,Upper-middle income
510,Mexico,2001,73.87,136.2,12.2,13.2,26.56,27.34,4.82,10.26,99394288,8009.16,7100.0,American region,North America,Upper-middle income
511,Mexico,2000,73.57,139.8,13.1,13.7,26.47,27.23,4.45,9.9,97873442,7581.85,6570.0,American region,North America,Upper-middle income
512,Montenegro,2015,76.45,100.3,2.7,1.5,27.08,26.24,9.02,11.63,622159,6517.19,7260.0,European region,Southern Europe,Upper-middle income
513,Montenegro,2014,76.44,102.5,3.0,1.5,26.98,26.18,8.0,10.98,621810,7387.87,7320.0,European region,Southern Europe,Upper-middle income
514,Montenegro,2013,76.49,105.2,3.3,1.9,26.88,26.12,8.47,10.69,621207,7188.86,7330.0,European region,Southern Europe,Upper-middle income
515,Montenegro,2012,76.2,107.7,3.6,1.9,26.79,26.06,8.3,11.61,620601,6586.4,7000.0,European region,Southern Europe,Upper-middle income
516,Montenegro,2011,75.98,110.3,4.0,2.2,26.7,26.0,7.97,10.73,620079,7328.79,7260.0,European region,Southern Europe,Upper-middle income
517,Montenegro,2010,75.99,113.5,4.4,2.3,26.61,25.94,7.23,10.81,619428,6688.4,6920.0,European region,Southern Europe,Upper-middle income
518,Montenegro,2009,75.14,116.8,4.9,2.7,26.51,25.88,7.23,10.81,618294,6727.11,6740.0,European region,Southern Europe,Upper-middle income
519,Montenegro,2008,75.14,120.2,5.4,3.0,26.42,25.82,7.23,10.81,616969,7367.75,6470.0,European region,Southern Europe,Upper-middle income
520,Montenegro,2007,74.34,123.6,5.9,3.1,26.32,25.75,7.23,10.81,615875,5976.39,5120.0,European region,Southern Europe,Upper-middle income
521,Montenegro,2006,73.84,127.4,6.3,3.2,26.22,25.68,7.23,10.81,615025,4425.68,4320.0,European region,Southern Europe,Upper-middle income
522,Montenegro,2005,73.98,130.6,6.9,3.8,26.12,25.61,7.23,10.81,614261,3674.62,3660.0,European region,Southern Europe,Upper-middle income
523,Montenegro,2004,74.56,133.2,7.4,4.0,26.01,25.53,7.23,10.81,613353,3380.17,3100.0,European region,Southern Europe,Upper-middle income
524,Montenegro,2003,73.93,134.3,7.8,4.3,25.91,25.45,7.23,10.81,612267,2789.16,2440.0,European region,Southern Europe,Upper-middle income
525,Montenegro,2002,73.91,135.8,8.1,4.7,25.8,25.38,7.23,10.81,609828,2106.64,1970.0,European region,Southern Europe,Upper-middle income
526,Montenegro,2001,74.07,136.7,8.7,4.9,25.7,25.3,7.23,10.81,607389,1909.6,1710.0,European region,Southern Europe,Upper-middle income
527,Montenegro,2000,73.82,138.0,9.0,5.5,25.59,25.22,7.23,10.81,604950,1627.07,1510.0,European region,Southern Europe,Upper-middle income
528,Namibia,2015,60.7,336.9,18.0,28.1,22.98,25.48,9.98,9.65,2282704,4965.67,5180.0,African region,Southern Africa,Upper-middle income
