,country,year,life_expectancy,adult_mortality,infant_deaths,under_five_deaths,bmi_male,bmi_female,health_expenditure_percentage,total_expenditure,unemployment_total,population,gdp_per_capita,income_class
619,Oman,2004,74.33,149.5,5.8,7.3,25.47,26.19,2.6,6.24,4.76,2468855,10030.44,High income
618,Oman,2005,74.4,146.7,5.6,6.8,25.54,26.2,2.26,6.09,4.64,2515192,12357.7,High income
617,Oman,2006,74.48,144.2,5.5,6.7,25.61,26.21,2.02,5.42,4.39,2560649,14533.73,High income
616,Oman,2007,74.46,143.2,5.3,6.4,25.69,26.22,2.11,5.58,4.3,2605700,16151.28,High income
615,Oman,2008,74.61,139.8,5.2,6.1,25.77,26.24,1.76,5.41,4.14,2651028,22974.28,High income
614,Oman,2009,74.68,136.4,5.2,6.1,25.86,26.26,2.47,6.02,3.99,2697537,17937.98,High income
613,Oman,2010,76.27,131.8,5.2,5.9,25.95,26.29,2.48,6.7,3.92,2881914,22552.2,High income
612,Oman,2011,76.61,129.2,5.1,5.8,26.05,26.31,2.24,5.3,3.93,3206870,24166.1,High income
611,Oman,2012,77.06,126.4,5.0,5.7,26.14,26.34,2.28,4.88,3.73,3535579,24722.64,High income
610,Oman,2013,77.25,122.4,5.0,5.8,26.24,26.37,2.51,5.58,3.52,3816680,23563.94,High income
609,Oman,2014,77.45,117.6,5.0,5.9,26.33,26.4,3.14,6.81,3.43,4009267,23121.21,High income
608,Oman,2015,77.69,113.1,5.0,5.9,26.43,26.43,4.08,8.26,3.39,4191776,18777.43,High income
160,Pakistan,2015,65.7,191.0,46.2,31.6,23.34,24.7,2.46,3.85,3.57,210969298,1421.84,Lower-middel income
174,Pakistan,2001,62.42,228.1,58.9,50.5,22.23,23.17,2.55,6.31,0.6,159217727,610.14,Lower-middel income
173,Pakistan,2002,62.63,226.4,57.2,49.0,22.32,23.29,2.66,6.27,0.6,163262807,599.79,Lower-middel income
172,Pakistan,2003,62.84,225.2,55.7,48.1,22.41,23.41,2.3,3.98,0.6,166876680,673.38,Lower-middel income
171,Pakistan,2004,63.05,222.2,54.4,46.6,22.5,23.53,2.22,4.51,0.59,170648620,774.79,Lower-middel income
170,Pakistan,2005,62.47,232.4,52.9,45.3,22.58,23.64,2.55,3.98,0.58,174372098,832.75,Lower-middel income
169,Pakistan,2006,63.73,214.7,51.8,44.3,22.66,23.75,2.86,3.21,0.58,178069984,909.03,Lower-middel income
167,Pakistan,2008,64.04,208.1,50.9,40.4,22.81,23.97,2.71,2.22,0.42,185931955,1087.51,Lower-middel income
166,Pakistan,2009,64.14,205.7,50.8,38.4,22.88,24.07,2.47,2.96,0.54,190123222,985.35,Lower-middel income
165,Pakistan,2010,64.44,204.2,50.5,37.7,22.95,24.18,2.4,2.89,0.65,194454498,1011.6,Lower-middel income
164,Pakistan,2011,64.65,199.8,50.1,36.8,23.02,24.28,2.14,2.54,0.8,198602738,1161.04,Lower-middel income
163,Pakistan,2012,64.78,197.7,49.3,35.8,23.1,24.39,2.2,3.17,3.67,202205861,1236.89,Lower-middel income
162,Pakistan,2013,65.15,195.3,48.3,34.9,23.18,24.49,2.4,3.25,2.95,205337562,1259.67,Lower-middel income
161,Pakistan,2014,65.28,193.3,47.3,32.9,23.26,24.6,2.46,3.34,1.83,208251628,1303.19,Lower-middel income
168,Pakistan,2007,63.85,210.9,51.2,42.6,22.73,23.86,2.82,2.82,0.4,181924521,1012.18,Lower-middel income
175,Pakistan,2000,62.1,229.6,60.1,51.4,22.13,23.04,2.71,6.26,0.6,154369924,644.46,Lower-middel income
359,Philippines,2008,70.56,189.4,14.9,17.2,22.47,22.98,3.86,6.51,3.72,91252326,1990.36,Lower-middel income
360,Philippines,2007,70.48,189.7,15.0,17.6,22.43,22.92,3.75,6.46,3.43,89561377,1741.6,Lower-middel income
361,Philippines,2006,70.28,194.1,15.4,18.0,22.38,22.86,3.78,6.63,4.05,87901835,1452.22,Lower-middel income
364,Philippines,2003,69.92,187.3,16.3,19.7,22.25,22.68,3.08,5.46,3.53,82942837,1049.39,Lower-middel income
365,Philippines,2002,69.78,185.8,16.6,19.9,22.21,22.62,2.64,4.75,3.62,81285572,1037.17,Lower-middel income
358,Philippines,2009,70.63,191.0,14.8,16.7,22.52,23.05,4.16,6.64,3.86,92946951,1893.28,Lower-middel income
357,Philippines,2010,70.75,187.8,14.7,16.6,22.57,23.12,4.13,7.18,3.6,94636700,2201.78,Lower-middel income
356,Philippines,2011,70.79,187.2,14.5,16.3,22.62,23.19,4.03,6.19,3.59,96337913,2431.2,Lower-middel income
355,Philippines,2012,70.88,190.5,14.5,15.7,22.67,23.27,4.18,6.06,3.5,98032317,2671.78,Lower-middel income
354,Philippines,2013,70.83,190.2,14.4,15.3,22.72,23.35,4.27,6.29,3.5,99700107,2847.57,Lower-middel income
353,Philippines,2014,71.15,185.8,14.2,15.5,22.78,23.43,3.7,7.29,3.6,101325201,2935.93,Lower-middel income
352,Philippines,2015,71.27,188.0,14.0,14.7,22.84,23.52,3.9,8.14,3.07,103031365,2974.3,Lower-middel income
366,Philippines,2001,69.61,184.2,16.6,20.3,22.16,22.56,2.85,5.5,3.7,79626086,991.15,Lower-middel income
367,Philippines,2000,69.41,178.6,16.8,21.0,22.11,22.49,3.06,6.52,3.77,77958223,1073.26,Lower-middel income
362,Philippines,2005,70.24,189.1,15.5,18.3,22.34,22.8,3.74,6.61,3.8,86261250,1245.29,Lower-middel income
363,Philippines,2004,70.04,187.9,15.9,19.1,22.29,22.74,3.05,5.62,3.55,84607501,1122.86,Lower-middel income
627,Qatar,2012,79.23,86.97,4.2,3.9,28.5,29.98,1.75,4.47,0.48,1905660,98041.36,High income
639,Qatar,2000,74.83,131.9,6.5,5.8,27.35,28.88,1.97,3.94,0.87,645937,27494.77,High income
638,Qatar,2001,75.26,129.3,6.4,5.4,27.44,28.97,2.32,4.55,0.87,678831,25836.27,High income
637,Qatar,2002,75.41,126.7,6.1,5.3,27.53,29.06,2.46,4.9,0.87,713186,27151.03,High income
636,Qatar,2003,75.56,124.2,5.9,5.1,27.61,29.15,3.5,9.22,0.87,748525,31440.22,High income
635,Qatar,2004,75.96,121.0,5.5,4.9,27.7,29.23,3.18,7.98,0.87,777943,40792.28,High income
634,Qatar,2005,76.06,121.0,5.5,4.6,27.79,29.32,2.56,6.62,0.87,848710,52468.45,High income
633,Qatar,2006,76.57,119.3,5.1,4.4,27.88,29.4,2.29,5.8,0.87,1015060,59978.86,High income
632,Qatar,2007,77.02,115.3,4.9,4.3,27.98,29.49,2.07,5.25,0.52,1231893,64706.99,High income
631,Qatar,2008,77.43,109.8,4.8,4.1,28.08,29.58,1.64,5.19,0.31,1444277,79811.6,High income
630,Qatar,2009,77.88,104.6,4.6,4.1,28.18,29.68,2.38,4.65,0.31,1610274,60733.98,High income
626,Qatar,2013,79.54,82.47,4.1,3.9,28.61,30.08,2.08,6.18,0.28,2035501,97630.83,High income
625,Qatar,2014,79.77,79.46,3.9,3.9,28.72,30.18,2.42,6.5,0.2,2214465,93126.15,High income
629,Qatar,2010,78.42,97.66,4.5,4.1,28.29,29.78,1.87,4.15,0.45,1713504,73021.31,High income
628,Qatar,2011,78.89,91.7,4.4,4.0,28.39,29.88,1.6,4.13,0.56,1804171,92993.0,High income
624,Qatar,2015,80.06,76.25,3.9,3.9,28.83,30.28,3.64,8.29,0.17,2414573,66984.91,High income
62,Republic of Korea,2001,76.41,109.8,3.1,4.0,23.47,22.95,4.3,9.44,3.7,47370164,11561.21,High income
60,Republic of Korea,2003,77.21,100.1,2.7,3.7,23.63,22.99,4.28,7.67,3.35,47892330,14672.81,High income
49,Republic of Korea,2014,81.72,65.64,1.7,1.9,24.33,23.14,6.4,11.84,3.08,50746659,29252.93,High income
50,Republic of Korea,2013,81.27,68.68,1.7,2.1,24.27,23.12,6.15,11.63,2.75,50428893,27179.52,High income
51,Republic of Korea,2012,80.82,71.5,1.7,2.2,24.2,23.11,6.03,11.1,2.81,50199853,25459.17,High income
53,Republic of Korea,2010,80.12,78.97,1.7,2.4,24.08,23.08,5.82,11.48,3.32,49554112,23079.26,High income
54,Republic of Korea,2009,79.97,80.91,1.7,2.6,24.02,23.07,5.66,10.27,3.36,49307835,19143.85,High income
55,Republic of Korea,2008,79.52,81.87,1.8,2.9,23.96,23.06,5.25,10.02,2.96,49054708,21350.43,High income
56,Republic of Korea,2007,79.12,84.09,2.0,2.9,23.9,23.05,4.95,10.39,3.01,48683638,24086.41,High income
57,Republic of Korea,2006,78.67,86.15,2.1,3.2,23.84,23.03,4.85,9.86,3.25,48438292,21743.48,High income
58,Republic of Korea,2005,78.17,90.59,2.3,3.2,23.77,23.02,4.55,9.11,3.48,48184561,19402.5,High income
59,Republic of Korea,2004,77.67,95.16,2.5,3.6,23.7,23.0,4.27,8.52,3.42,48082519,16496.13,High income
48,Republic of Korea,2015,82.02,61.84,1.6,1.9,24.4,23.15,6.59,12.21,3.55,51014947,28737.44,High income
52,Republic of Korea,2011,80.57,75.73,1.7,2.3,24.14,23.1,5.91,11.21,2.99,49936638,25097.6,High income
61,Republic of Korea,2002,76.77,104.1,2.9,4.0,23.55,22.97,4.01,9.09,3.05,47644736,13165.08,High income
63,Republic of Korea,2000,75.91,117.5,3.3,4.4,23.39,22.92,3.86,8.28,4.06,47008111,12257.02,High income
641,Saudi Arabia,2014,76.76,88.54,4.7,4.2,27.98,29.41,5.16,9.28,5.88,32125564,23862.8,High income
655,Saudi Arabia,2000,72.47,131.6,11.6,10.2,27.01,28.73,4.21,9.16,4.57,21547390,8795.26,High income
654,Saudi Arabia,2001,72.97,131.6,11.0,9.6,27.07,28.8,4.46,8.76,4.62,22085929,8337.33,High income
653,Saudi Arabia,2002,73.34,131.7,10.3,9.2,27.13,28.85,4.25,8.57,5.26,22623415,8380.96,High income
652,Saudi Arabia,2003,73.63,132.6,9.8,8.6,27.19,28.91,3.98,8.7,5.56,23150847,9321.81,High income
651,Saudi Arabia,2004,74.15,132.8,9.3,8.0,27.26,28.96,3.58,8.24,5.82,23661808,10935.01,High income
650,Saudi Arabia,2005,74.59,134.3,8.8,7.7,27.32,29.0,3.42,8.8,6.05,24397644,13462.76,High income
640,Saudi Arabia,2015,76.92,90.07,4.4,4.0,28.06,29.46,5.86,10.06,5.6,32749848,20442.36,High income
648,Saudi Arabia,2007,75.05,136.6,7.8,6.5,27.44,29.09,3.56,8.51,5.73,26400068,15756.19,High income
647,Saudi Arabia,2008,75.27,132.2,7.2,6.3,27.51,29.13,2.97,7.08,5.08,27437353,18944.86,High income
646,Saudi Arabia,2009,75.43,124.4,6.9,6.0,27.59,29.17,4.29,7.52,5.38,28483797,15064.63,High income
645,Saudi Arabia,2010,75.76,115.7,6.3,5.6,27.66,29.22,3.65,6.84,5.55,29411929,17958.94,High income
644,Saudi Arabia,2011,76.23,103.5,5.9,5.2,27.74,29.27,3.68,7.58,5.77,30150945,22441.57,High income
643,Saudi Arabia,2012,76.46,94.35,5.5,4.7,27.82,29.31,3.99,8.26,5.62,30821543,24069.2,High income
649,Saudi Arabia,2006,74.81,135.9,8.3,7.1,27.38,29.04,3.62,9.69,6.25,25382870,14848.6,High income
642,Saudi Arabia,2013,76.63,89.38,5.1,4.4,27.9,29.36,4.42,8.75,5.6,31482498,23945.51,High income
368,Singapore,2015,82.74,52.85,1.0,1.6,24.35,23.16,4.18,13.54,3.79,5535002,55645.61,High income
369,Singapore,2014,82.5,54.11,0.9,1.6,24.31,23.17,3.87,13.66,3.74,5469724,57564.8,High income
383,Singapore,2000,77.95,77.69,1.5,2.2,23.7,23.44,3.34,7.39,3.7,4027887,23852.84,High income
382,Singapore,2001,78.25,77.7,1.5,2.3,23.74,23.41,3.16,4.87,3.76,4138012,21699.74,High income
381,Singapore,2002,78.55,76.58,1.3,2.1,23.79,23.39,3.36,6.54,5.65,4175950,22159.84,High income
380,Singapore,2003,79.04,71.96,1.2,1.9,23.83,23.37,3.61,8.33,5.93,4114826,23730.38,High income
379,Singapore,2004,79.49,69.89,1.3,1.8,23.87,23.35,3.15,7.13,5.84,4166664,27608.08,High income
378,Singapore,2005,79.99,69.06,1.3,1.7,23.91,23.33,3.03,7.89,5.59,4265762,29961.32,High income
371,Singapore,2012,82.0,55.94,1.0,1.7,24.21,23.2,3.33,13.21,3.72,5312437,55547.56,High income
376,Singapore,2007,80.44,65.15,1.1,1.6,23.99,23.28,2.84,10.35,3.9,4588599,39432.89,High income
375,Singapore,2008,80.79,65.08,1.2,1.6,24.03,23.26,3.19,8.65,3.96,4839396,40008.57,High income
374,Singapore,2009,81.24,60.01,1.3,1.5,24.08,23.25,3.4,7.15,5.86,4987573,38926.81,High income
373,Singapore,2010,81.54,58.32,1.1,1.5,24.12,23.23,3.2,10.94,4.12,5076732,47236.68,High income
372,Singapore,2011,81.74,57.1,1.1,1.6,24.16,23.21,3.16,11.97,3.89,5183688,53891.46,High income
370,Singapore,2013,82.25,54.82,1.0,1.6,24.26,23.18,3.69,13.96,3.86,5399162,56967.43,High income
377,Singapore,2006,80.14,65.57,1.3,1.6,23.95,23.3,2.93,7.85,4.48,4401365,33768.45,High income
190,Sri Lanka,2001,70.79,160.6,8.3,7.5,21.19,22.19,4.06,9.52,7.9,18920275,832.43,Lower-middel income
189,Sri Lanka,2002,71.12,149.1,7.2,8.2,21.27,22.28,4.04,10.37,8.76,19110707,865.3,Lower-middel income
188,Sri Lanka,2003,71.37,147.3,6.6,8.6,21.36,22.38,3.65,10.38,8.22,19303180,978.17,Lower-middel income
187,Sri Lanka,2004,67.09,178.5,6.5,22.2,21.44,22.48,4.04,11.05,8.38,19490431,1060.14,Lower-middel income
186,Sri Lanka,2005,72.12,146.0,6.6,7.4,21.53,22.58,3.88,10.14,7.67,19673866,1240.52,Lower-middel income
185,Sri Lanka,2006,71.97,145.2,7.0,6.4,21.63,22.68,3.85,9.56,6.5,19870706,1423.19,Lower-middel income
181,Sri Lanka,2010,73.22,136.7,6.4,5.2,22.0,23.11,3.74,7.83,4.78,20668557,2836.97,Lower-middel income
183,Sri Lanka,2008,71.73,149.8,7.2,5.2,21.81,22.89,3.85,8.73,5.22,20285643,2007.03,Lower-middel income
182,Sri Lanka,2009,69.19,146.7,6.9,5.1,21.91,23.0,4.06,7.84,5.85,20482477,2053.77,Lower-middel income
180,Sri Lanka,2011,73.38,123.5,6.3,5.1,22.11,23.23,3.58,7.97,4.12,20859743,3248.04,Lower-middel income
179,Sri Lanka,2012,73.91,114.0,6.4,4.4,22.21,23.35,3.31,8.06,3.88,21017147,3351.89,Lower-middel income
178,Sri Lanka,2013,74.24,110.7,6.6,4.1,22.31,23.47,3.69,10.1,4.19,21131756,3643.83,Lower-middel income
177,Sri Lanka,2014,74.65,106.1,6.6,3.7,22.42,23.59,3.47,9.03,4.16,21239457,3885.62,Lower-middel income
184,Sri Lanka,2007,72.05,138.3,7.1,5.7,21.72,22.78,3.82,9.33,5.97,20078655,1611.18,Lower-middel income
176,Sri Lanka,2015,74.93,103.8,6.3,3.5,22.53,23.71,3.68,8.4,4.52,21336697,3990.35,Lower-middel income
191,Sri Lanka,2000,70.36,177.0,9.5,6.7,21.11,22.09,4.11,10.14,7.74,18776371,869.75,Lower-middel income
656,Syrian Arab Republic,2015,65.12,310.4,8.8,9.1,27.47,29.39,,,14.29,19205178,857.42,Low income
671,Syrian Arab Republic,2000,70.76,143.7,12.2,10.5,26.15,28.03,4.55,5.65,9.59,16307654,1161.24,Low income
670,Syrian Arab Republic,2001,71.64,134.5,11.9,10.3,26.24,28.13,4.7,6.65,11.63,16727948,1209.77,Low income
669,Syrian Arab Republic,2002,71.94,131.9,11.5,9.7,26.33,28.23,4.95,7.21,10.94,17164021,1204.23,Low income
668,Syrian Arab Republic,2003,72.41,125.7,11.0,9.3,26.41,28.32,5.12,7.51,10.28,17611356,1239.44,Low income
666,Syrian Arab Republic,2005,72.77,120.8,10.2,8.3,26.57,28.5,4.11,7.34,8.82,18583557,1552.93,Low income
665,Syrian Arab Republic,2006,73.35,119.2,9.8,8.0,26.65,28.59,3.78,6.74,8.17,19432009,1736.92,Low income
664,Syrian Arab Republic,2007,73.71,114.4,9.5,7.7,26.74,28.67,3.72,6.85,8.42,20703005,1954.56,Low income
667,Syrian Arab Republic,2004,72.47,125.2,10.6,8.7,26.49,28.41,4.48,6.82,9.52,18084007,1387.25,Low income
662,Syrian Arab Republic,2009,73.85,110.2,8.7,7.5,26.91,28.85,3.55,5.95,8.14,21827220,2479.09,Low income
661,Syrian Arab Republic,2010,73.88,108.9,8.7,7.5,27.0,28.94,3.28,5.12,8.61,22337563,2748.32,Low income
660,Syrian Arab Republic,2011,73.31,133.4,8.7,7.8,27.09,29.03,2.53,3.74,8.61,22730733,2971.28,Low income
659,Syrian Arab Republic,2012,66.77,223.3,8.8,9.5,27.19,29.12,3.05,4.47,13.8,22605577,1910.6,Low income
658,Syrian Arab Republic,2013,63.83,218.8,8.8,9.4,27.28,29.21,,,14.48,21495821,993.74,Low income
657,Syrian Arab Republic,2014,63.15,302.9,8.9,9.5,27.37,29.3,,,14.77,20072232,1071.23,Low income
663,Syrian Arab Republic,2008,73.55,113.5,9.0,7.6,26.82,28.76,3.4,6.84,10.94,21474059,2447.51,Low income
214,Tajikistan,2009,68.04,141.2,20.3,22.9,25.19,25.34,5.86,4.57,11.5,7468596,666.72,Low income
208,Tajikistan,2015,69.31,121.3,15.9,19.6,25.89,26.33,6.91,6.41,7.55,8524063,970.36,Low income
209,Tajikistan,2014,69.07,124.1,16.5,19.7,25.77,26.16,6.67,7.54,8.21,8326348,1094.43,Low income
210,Tajikistan,2013,68.89,125.9,17.2,20.1,25.65,25.99,6.53,6.83,8.86,8136610,1038.32,Low income
211,Tajikistan,2012,68.48,130.4,17.9,20.5,25.53,25.82,5.98,6.55,9.52,7956382,959.36,Low income
212,Tajikistan,2011,68.15,134.5,18.9,21.2,25.42,25.66,5.86,5.43,10.19,7784819,837.88,Low income
213,Tajikistan,2010,67.74,138.4,19.9,21.8,25.3,25.5,5.74,4.52,10.84,7621779,740.28,Low income
215,Tajikistan,2008,67.69,144.0,21.1,24.6,25.08,25.19,5.91,6.74,11.87,7324627,704.65,Low income
223,Tajikistan,2000,63.26,176.1,28.2,59.2,24.35,24.11,4.26,4.62,14.97,6272998,137.18,Low income
217,Tajikistan,2006,67.01,151.1,22.5,29.5,24.87,24.89,5.03,4.27,12.63,7057417,401.03,Low income
218,Tajikistan,2005,66.51,154.1,23.2,32.9,24.77,24.75,5.21,4.3,13.0,6929145,333.71,Low income
219,Tajikistan,2004,66.03,153.5,24.1,37.2,24.68,24.62,4.8,4.41,13.36,6801204,305.27,Low income
220,Tajikistan,2003,65.55,157.2,25.1,41.9,24.59,24.48,4.7,4.03,13.75,6672492,233.09,Low income
221,Tajikistan,2002,64.85,163.9,26.2,47.4,24.5,24.36,4.44,4.21,14.15,6541755,186.66,Low income
222,Tajikistan,2001,64.06,170.4,27.3,53.2,24.43,24.23,4.58,4.76,14.57,6408810,168.64,Low income
216,Tajikistan,2007,67.22,148.0,21.8,26.9,24.97,25.04,5.54,5.33,12.25,7188391,517.43,Low income
386,Thailand,2013,77.08,142.7,6.3,5.2,23.66,24.81,3.45,12.16,0.25,69578602,6041.13,Upper-middle income
387,Thailand,2012,76.77,144.6,6.7,5.5,23.54,24.71,3.52,12.64,0.58,69157023,5748.63,Upper-middle income
388,Thailand,2011,76.42,146.7,7.0,5.7,23.43,24.6,3.57,12.84,0.66,68712846,5396.64,Upper-middle income
389,Thailand,2010,76.13,149.1,7.4,5.8,23.32,24.5,3.39,11.56,0.62,68270489,4996.37,Upper-middle income
390,Thailand,2009,75.84,150.8,7.8,6.2,23.21,24.39,3.62,12.46,1.49,67813654,4154.19,Upper-middle income
391,Thailand,2008,75.49,157.4,8.1,6.6,23.1,24.29,3.46,13.5,1.18,67328239,4327.8,Upper-middle income
395,Thailand,2004,73.08,188.8,9.8,8.4,22.69,23.91,3.14,10.71,1.51,65311166,2647.26,Upper-middle income
393,Thailand,2006,74.94,170.2,9.0,7.5,22.89,24.09,3.1,12.12,1.22,66319525,3343.79,Upper-middle income
385,Thailand,2014,77.42,142.3,6.1,4.9,23.77,24.91,3.68,12.66,0.58,69960943,5822.38,Upper-middle income
396,Thailand,2003,73.16,191.3,10.3,8.7,22.6,23.82,3.24,11.46,1.54,64776956,2350.85,Upper-middle income
397,Thailand,2002,72.93,195.9,10.8,9.0,22.5,23.73,3.33,8.72,1.82,64222580,2091.18,Upper-middle income
398,Thailand,2001,72.61,195.3,11.5,9.7,22.42,23.65,3.03,8.38,2.6,63649892,1889.97,Upper-middle income
399,Thailand,2000,72.32,203.9,12.0,10.3,22.33,23.57,3.1,9.25,2.39,63066603,2004.11,Upper-middle income
392,Thailand,2007,75.19,163.8,8.5,6.9,22.99,24.19,3.19,12.38,1.18,66826754,3934.69,Upper-middle income
384,Thailand,2015,77.72,141.4,5.8,4.8,23.89,25.01,3.85,12.53,0.6,70294397,5708.79,Upper-middle income
394,Thailand,2005,73.82,177.8,9.5,7.9,22.79,24.0,3.16,10.5,1.35,65821360,2876.25,Upper-middle income
405,Timor-Leste,2010,65.3,165.2,24.4,36.3,20.74,20.74,6.47,2.71,3.3,1088486,810.22,Lower-middel income
401,Timor-Leste,2014,66.79,164.9,22.2,30.2,21.15,21.16,7.6,3.72,4.23,1184830,1221.72,Lower-middel income
402,Timor-Leste,2013,66.44,164.6,22.7,31.7,21.04,21.05,8.53,4.62,4.01,1161555,1201.6,Lower-middel income
403,Timor-Leste,2012,66.08,164.1,23.1,33.2,20.94,20.95,6.99,3.21,3.77,1137676,1020.11,Lower-middel income
404,Timor-Leste,2011,65.7,164.6,23.8,34.7,20.84,20.84,6.87,2.68,3.53,1112976,936.71,Lower-middel income
406,Timor-Leste,2009,64.85,167.7,25.3,38.4,20.65,20.64,7.31,2.66,3.3,1065540,682.22,Lower-middel income
407,Timor-Leste,2008,64.33,167.3,25.9,40.9,20.56,20.54,6.97,2.78,3.37,1043076,621.74,Lower-middel income
408,Timor-Leste,2007,63.72,169.3,26.8,43.5,20.48,20.45,5.65,1.27,3.41,1019362,532.49,Lower-middel income
409,Timor-Leste,2006,63.07,171.5,27.9,46.9,20.39,20.37,6.0,4.0,3.46,994564,456.27,Lower-middel income
410,Timor-Leste,2005,62.33,171.3,29.1,50.8,20.31,20.28,5.28,3.63,3.45,969313,476.9,Lower-middel income
411,Timor-Leste,2004,61.63,176.5,30.5,55.0,20.24,20.2,4.26,2.25,3.5,945989,465.94,Lower-middel income
412,Timor-Leste,2003,60.87,178.2,31.8,59.0,20.16,20.12,2.84,1.62,3.41,926721,529.22,Lower-middel income
413,Timor-Leste,2002,60.15,180.9,33.5,63.2,20.09,20.04,,,3.33,909639,516.09,Lower-middel income
414,Timor-Leste,2001,59.36,182.1,35.2,67.2,20.02,19.96,,,3.48,893001,534.65,Lower-middel income
400,Timor-Leste,2015,67.14,164.1,21.6,28.7,21.25,21.27,7.67,4.51,4.45,1205813,1322.93,Lower-middel income
415,Timor-Leste,2000,58.57,184.2,36.7,70.8,19.95,19.89,,,3.6,878360,417.74,Lower-middel income
673,Turkey,2014,76.56,88.52,7.5,6.9,27.11,28.81,4.33,10.15,9.9,77181884,12165.22,Upper-middle income
674,Turkey,2013,76.3,88.32,7.6,7.8,27.03,28.75,4.37,10.09,9.71,76147624,12578.19,Upper-middle income
675,Turkey,2012,75.68,88.43,7.8,8.7,26.95,28.68,4.44,10.3,9.21,75175827,11713.28,Upper-middle income
676,Turkey,2011,74.94,88.8,8.5,9.4,26.87,28.61,4.65,11.12,9.79,74223629,11300.79,Upper-middle income
677,Turkey,2010,75.07,89.49,9.2,9.9,26.79,28.55,5.02,10.92,11.88,73142150,10622.7,Upper-middle income
678,Turkey,2009,74.76,89.9,10.2,10.4,26.71,28.48,5.49,11.67,14.03,72039206,9013.0,Upper-middle income
679,Turkey,2008,74.45,87.94,11.0,11.2,26.63,28.41,5.22,11.09,10.96,71051678,10843.5,Upper-middle income
680,Turkey,2007,74.19,89.01,11.8,11.9,26.56,28.34,5.24,10.77,10.28,70158112,9711.22,Upper-middle income
681,Turkey,2006,73.84,90.88,12.8,12.8,26.48,28.27,5.15,10.41,10.23,69601333,8003.81,Upper-middle income
682,Turkey,2005,73.53,93.02,13.7,13.8,26.4,28.21,4.89,10.32,10.64,68704715,7369.43,Upper-middle income
683,Turkey,2004,73.24,95.37,14.7,14.9,26.32,28.14,4.91,10.19,10.84,67785075,6031.79,Upper-middle income
684,Turkey,2003,72.89,99.27,15.6,16.0,26.23,28.07,5.01,9.29,10.54,66867327,4704.77,Upper-middle income
685,Turkey,2002,72.58,102.1,16.7,17.4,26.13,27.99,5.06,8.64,10.36,65988663,3640.76,Upper-middle income
672,Turkey,2015,76.65,87.5,7.2,6.4,27.19,28.88,4.12,9.69,10.3,78218479,11050.0,Upper-middle income
686,Turkey,2001,72.23,107.6,18.0,18.8,26.04,27.91,4.89,7.46,8.38,65072018,3100.46,Upper-middle income
687,Turkey,2000,71.86,113.9,19.0,20.2,25.94,27.82,4.6,7.19,6.5,64113547,4278.26,Upper-middle income
239,Turkmenistan,2000,65.03,213.5,29.9,51.2,24.96,24.77,4.08,13.34,11.75,4569132,635.71,Upper-middle income
237,Turkmenistan,2002,65.39,216.3,28.6,46.8,25.13,25.0,4.16,13.47,10.1,4698968,949.58,Upper-middle income
236,Turkmenistan,2003,65.75,220.4,28.4,44.8,25.22,25.12,5.04,14.0,9.24,4758988,1256.03,Upper-middle income
235,Turkmenistan,2004,66.08,229.7,27.8,43.3,25.32,25.24,6.26,12.82,8.37,4819792,1418.81,Upper-middle income
233,Turkmenistan,2006,66.5,235.1,26.6,39.5,25.52,25.49,4.98,10.34,6.58,4954029,2074.41,Upper-middle income
232,Turkmenistan,2007,66.9,229.0,25.8,37.7,25.63,25.61,3.13,10.32,5.7,5024894,2520.29,Upper-middle income
231,Turkmenistan,2008,67.41,219.0,25.3,35.7,25.74,25.74,3.49,8.71,4.85,5100083,3778.67,Upper-middle income
234,Turkmenistan,2005,66.07,239.8,27.2,41.4,25.42,25.36,5.65,10.27,7.46,4885775,1658.67,Upper-middle income
230,Turkmenistan,2009,67.96,197.9,25.0,33.8,25.85,25.87,2.85,8.71,4.0,5180957,3901.67,Upper-middle income
229,Turkmenistan,2010,68.29,189.3,24.5,32.4,25.97,26.0,3.24,8.71,4.0,5267970,4286.88,Upper-middle income
228,Turkmenistan,2011,68.57,188.6,23.8,31.1,26.09,26.13,3.25,8.7,4.0,5360811,5453.16,Upper-middle income
227,Turkmenistan,2012,68.72,188.2,23.5,30.1,26.21,26.26,3.37,8.71,4.0,5458682,6441.89,Upper-middle income
226,Turkmenistan,2013,68.74,192.7,23.1,29.4,26.32,26.4,3.94,8.71,4.0,5560095,7049.8,Upper-middle income
225,Turkmenistan,2014,68.61,195.4,22.7,28.4,26.44,26.53,4.31,8.71,4.01,5663152,7685.51,Upper-middle income
238,Turkmenistan,2001,65.16,210.8,29.3,48.9,25.04,24.89,4.82,13.36,10.9,4635094,762.61,Upper-middle income
224,Turkmenistan,2015,68.78,195.0,22.0,27.6,26.56,26.67,5.12,8.71,4.02,5766431,6208.3,Upper-middle income
696,United Arab Emirates,2007,77.13,53.99,4.7,4.0,27.42,29.08,2.57,8.53,2.92,5872624,43918.38,High income
703,United Arab Emirates,2000,74.38,64.29,5.8,5.3,26.87,28.62,2.37,7.57,2.25,3275333,31855.5,High income
702,United Arab Emirates,2001,74.64,62.81,5.7,4.9,26.95,28.69,2.48,7.58,2.44,3454198,29909.01,High income
701,United Arab Emirates,2002,74.9,61.37,5.5,4.8,27.03,28.77,2.72,7.8,2.66,3633655,30221.97,High income
